key,state,year,confined_population,adult_male,pct_adult_male,adult_female,pct_adult_female,juvenile_male,pct_juvenile_male,juvenile_female,pct_juvenile_female,white_population,pct_white,black_population,pct_black,hispanic_population,pct_hispanic,native_american_population,pct_native_american,asian_population,pct_asian,native_hawaiian_pacific_islander_population,pct_native_hawaiian_pacific_islander,two_or_more_race_population,pct_two_or_more_races,other_population,pct_other
Iowa - 2012,Iowa,2012,1882,1626,0.8639744952178533,246,0.13071200850159406,10,0.005313496280552604,0,0.0,864,0.45908607863974493,400,0.21253985122210414,234,0.12433581296493093,6,0.003188097768331562,23,0.012221041445270989,0,0.0,0,0.0,0,0.0
Iowa - 2013,Iowa,2013,2023,1742,0.861097380128522,271,0.13395946613939694,9,0.004448838358872961,1,0.0004943153732081067,956,0.4725654967869501,375,0.18536826495304004,223,0.11023232822540781,28,0.01384083044982699,30,0.014829461196243203,0,0.0,0,0.0,0,0.0
Iowa - 2014,Iowa,2014,2017,1703,0.8443232523549826,309,0.15319781854238967,5,0.002478929102627665,0,0.0,898,0.4452156668319286,381,0.18889439762022806,280,0.13882002974714924,23,0.011403073872087258,18,0.008924144769459593,0,0.0,10,0.00495785820525533,0,0.0
Iowa - 2015,Iowa,2015,1995,1713,0.8586466165413534,274,0.13734335839598996,8,0.0040100250626566416,0,0.0,1247,0.625062656641604,525,0.2631578947368421,160,0.08020050125313283,39,0.019548872180451128,24,0.012030075187969926,0,0.0,0,0.0,0,0.0
Iowa - 2016,Iowa,2016,2062,1749,0.8482056256062076,312,0.1513094083414161,1,0.00048496605237633366,0,0.0,1173,0.5688651794374394,605,0.29340446168768186,222,0.10766246362754607,36,0.01745877788554801,15,0.0072744907856450046,0,0.0,8,0.0038797284190106693,0,0.0
Iowa - 2017,Iowa,2017,2133,1832,0.8588842006563525,297,0.13924050632911392,4,0.001875293014533521,0,0.0,1208,0.5663384903891233,651,0.30520393811533053,216,0.10126582278481013,25,0.011720581340834505,30,0.014064697609001406,0,0.0,3,0.0014064697609001407,0,0.0
Iowa - 2018,Iowa,2018,2273,1912,0.8411790585129785,354,0.15574131104267488,7,0.0030796304443466782,0,0.0,1047,0.46062472503299606,547,0.24065112186537616,239,0.10514738231412231,46,0.020237571491421028,21,0.009238891333040036,0,0.0,0,0.0,373,0.16410030796304442
Kansas - 2008,Kansas,2008,4130,3561,0.862227602905569,565,0.1368038740920097,4,0.0009685230024213075,0,0.0,1984,0.4803874092009685,1456,0.3525423728813559,620,0.15012106537530268,29,0.0070217917675544795,41,0.009927360774818402,0,0.0,0,0.0,0,0.0
Kansas - 2009,Kansas,2009,3730,3280,0.8793565683646113,444,0.11903485254691688,6,0.0016085790884718498,0,0.0,1792,0.4804289544235925,1230,0.3297587131367292,544,0.14584450402144772,23,0.0061662198391420914,28,0.007506702412868633,0,0.0,0,0.0,0,0.0
Kansas - 2010,Kansas,2010,3778,3284,0.8692429857067231,492,0.13022763366860773,2,0.0005293806246691371,0,0.0,1952,0.5166754896770778,1177,0.3115404976177872,438,0.11593435680254102,14,0.0037056643726839597,35,0.009264160931709899,0,0.0,0,0.0,1,0.00026469031233456857
Kansas - 2011,Kansas,2011,3550,3080,0.8676056338028169,467,0.13154929577464788,3,0.0008450704225352113,0,0.0,1740,0.49014084507042255,1128,0.3177464788732394,555,0.1563380281690141,10,0.0028169014084507044,16,0.004507042253521127,5,0.0014084507042253522,2,0.0005633802816901409,0,0.0
Kansas - 2012,Kansas,2012,3626,3126,0.8621070049641478,498,0.13734142305570876,2,0.0005515719801434088,0,0.0,1869,0.5154440154440154,1237,0.3411472697186983,408,0.11252068394925538,7,0.0019305019305019305,52,0.014340871483728626,11,0.003033645890788748,5,0.0013789299503585218,0,0.0
Kansas - 2013,Kansas,2013,3996,3461,0.8661161161161162,529,0.13238238238238237,5,0.0012512512512512512,1,0.00025025025025025025,1904,0.47647647647647645,1217,0.30455455455455455,603,0.15090090090090091,18,0.0045045045045045045,26,0.0065065065065065065,0,0.0,2,0.0005005005005005005,1,0.00025025025025025025
Kansas - 2014,Kansas,2014,3796,3211,0.8458904109589042,580,0.15279241306638566,5,0.0013171759747102212,0,0.0,2162,0.5695468914646997,1163,0.30637513171759745,408,0.10748155953635406,27,0.007112750263435195,33,0.00869336143308746,0,0.0,0,0.0,0,0.0
Kansas - 2015,Kansas,2015,3285,2794,0.8505327245053272,491,0.14946727549467276,0,0.0,0,0.0,1877,0.5713850837138509,1000,0.30441400304414,370,0.1126331811263318,18,0.005479452054794521,12,0.0036529680365296802,0,0.0,8,0.0024353120243531205,0,0.0
Kansas - 2016,Kansas,2016,3439,2934,0.8531549869148009,505,0.14684501308519918,0,0.0,0,0.0,1934,0.5623727827856935,1036,0.30125036347775513,405,0.11776679267228846,25,0.007269555103227682,30,0.008723466123873218,1,0.0002907822041291073,7,0.002035475428903751,0,0.0
Kansas - 2017,Kansas,2017,3648,3128,0.8574561403508771,520,0.1425438596491228,0,0.0,0,0.0,1991,0.5457785087719298,1135,0.3111293859649123,463,0.1269188596491228,20,0.005482456140350877,22,0.006030701754385965,1,0.00027412280701754384,8,0.0021929824561403508,0,0.0
Kansas - 2018,Kansas,2018,2709,2248,0.8298265042451088,461,0.1701734957548911,0,0.0,0,0.0,1659,0.6124031007751938,741,0.27353266888150607,278,0.10262089331856773,19,0.0070136581764488745,11,0.004060538944259874,0,0.0,0,0.0,0,0.0
Kentucky - 2008,Kentucky,2008,11145,9491,0.8515926424405563,1654,0.1484073575594437,0,0.0,0,0.0,7176,0.6438761776581426,3360,0.30148048452220727,546,0.04899057873485868,1,8.972633467922836e-05,12,0.0010767160161507402,0,0.0,5,0.00044863167339614175,3,0.00026917900403768504
Kentucky - 2009,Kentucky,2009,11129,9405,0.8450894060562495,1720,0.15455117261209453,4,0.00035942133165603376,0,0.0,7309,0.6567526282684877,3212,0.2886153293197951,394,0.03540300116811933,3,0.0002695659987420253,20,0.001797106658280169,0,0.0,3,0.0002695659987420253,61,0.005481175307754515
Kentucky - 2010,Kentucky,2010,11489,9684,0.8428932021934024,1805,0.15710679780659761,0,0.0,0,0.0,7659,0.6666376534076073,3063,0.266602837496736,451,0.03925493950735486,3,0.00026111933153451125,6,0.0005222386630690225,0,0.0,3,0.00026111933153451125,55,0.004787187744799373
Kentucky - 2011,Kentucky,2011,11181,9459,0.8459887308827475,1722,0.1540112691172525,0,0.0,0,0.0,7644,0.6836597799839013,2810,0.2513192022180485,342,0.03058760397102227,4,0.0003577497540470441,13,0.0011626867006528934,0,0.0,1,8.943743851176102e-05,10,0.0008943743851176102
Kentucky - 2012,Kentucky,2012,11140,9095,0.816427289048474,1887,0.16938958707360863,0,0.0,0,0.0,7511,0.6742369838420108,2652,0.23806104129263914,336,0.03016157989228007,9,0.000807899461400359,8,0.000718132854578097,2,0.00017953321364452425,13,0.0011669658886894075,0,0.0
Kentucky - 2013,Kentucky,2013,10343,8469,0.8188146572561152,1874,0.18118534274388476,0,0.0,0,0.0,6206,0.6000193367494924,1744,0.16861645557381805,352,0.03403267910664217,2,0.00019336749492410325,13,0.0012568887170066711,1,9.668374746205163e-05,7,0.0006767862322343614,0,0.0
Kentucky - 2014,Kentucky,2014,10915,8898,0.8152084287677508,2017,0.1847915712322492,0,0.0,0,0.0,7510,0.6880439761795694,2798,0.25634448007329363,448,0.04104443426477325,3,0.00027485112230874945,9,0.0008245533669262483,1,9.161704076958314e-05,7,0.000641319285387082,0,0.0
Kentucky - 2015,Kentucky,2015,12158,10023,0.824395459779569,2135,0.17560454022043098,0,0.0,0,0.0,7855,0.646076657344958,3577,0.2942095739430827,618,0.050830728738279325,5,0.00041125185063332784,22,0.0018095081427866426,1,8.225037012666557e-05,2,0.00016450074025333114,0,0.0
Kentucky - 2016,Kentucky,2016,13150,10651,0.8099619771863118,2499,0.1900380228136882,0,0.0,0,0.0,9281,0.7057794676806084,3260,0.2479087452471483,514,0.03908745247148289,14,0.001064638783269962,36,0.0027376425855513307,0,0.0,0,0.0,18,0.0013688212927756654
Kentucky - 2017,Kentucky,2017,14233,11532,0.8102297477692686,2701,0.1897702522307314,0,0.0,0,0.0,10128,0.7115857514227499,3476,0.24422117613995645,529,0.03716714677158715,12,0.0008431110798847748,36,0.0025293332396543245,0,0.0,15,0.0010538888498559686,0,0.0
Kentucky - 2018,Kentucky,2018,13947,11268,0.8079156807915681,2679,0.19208431920843191,0,0.0,0,0.0,9679,0.6939843693984369,3578,0.25654262565426256,486,0.03484620348462035,10,0.0007170000717000071,19,0.0013623001362300137,1,7.170000717000071e-05,76,0.005449200544920055,2,0.00014340001434000142
Louisiana - 2008,Louisiana,2008,25541,22304,0.8732625973924278,3100,0.12137347793743393,125,0.004894091852315884,12,0.0004698328178223249,7333,0.287107004424259,15558,0.6091382483066442,331,0.012959555224932461,4,0.00015661093927410829,42,0.001644414862378137,1,3.915273481852707e-05,2,7.830546963705414e-05,0,0.0
Louisiana - 2009,Louisiana,2009,26611,23470,0.8819661042426065,3015,0.11329901168689639,115,0.00432152117545376,11,0.0004133628950434031,7226,0.2715418435985119,15919,0.5982112660178122,488,0.01833828116192552,25,0.0009394611250986434,33,0.0012400886851302094,0,0.0,0,0.0,0,0.0
Louisiana - 2010,Louisiana,2010,26096,23481,0.8997930717351318,2489,0.09537860208461067,118,0.004521765787860208,8,0.00030656039239730225,5762,0.22080012262415696,13796,0.5286633966891477,610,0.023375229920294296,21,0.0008047210300429185,40,0.0015328019619865114,6,0.0002299202942979767,1,3.832004904966278e-05,6,0.0002299202942979767
Louisiana - 2011,Louisiana,2011,25898,22253,0.8592555409684145,2448,0.09452467371997837,125,0.004826627538806086,3,0.00011583906093134606,6927,0.26747239169047804,14899,0.575295389605375,477,0.018418410688084023,13,0.0005019692640358329,58,0.002239555178006024,5,0.00019306510155224342,2,7.722604062089736e-05,10,0.00038613020310448683
Louisiana - 2012,Louisiana,2012,21270,18898,0.8884814292430654,2234,0.10503055947343677,130,0.0061118946873530795,8,0.00037611659614480487,5964,0.28039492242595204,13390,0.6295251527973672,297,0.013963328631875882,22,0.0010343206393982134,39,0.0018335684062059238,5,0.00023507287259050304,45,0.0021156558533145277,0,0.0
Louisiana - 2013,Louisiana,2013,21595,17512,0.8109284556610327,2173,0.10062514470942348,143,0.006621903218337578,7,0.00032414910858995135,4431,0.20518638573743922,10091,0.46728409354017136,257,0.0119009029868025,24,0.0011113683723084048,38,0.0017596665894883076,1,4.6307015512850196e-05,2,9.261403102570039e-05,0,0.0
Louisiana - 2014,Louisiana,2014,22794,20547,0.9014214266912345,2078,0.09116434149337545,164,0.007194875844520488,5,0.00021935597086952707,6012,0.2637536193735193,12244,0.5371589014652979,189,0.008291655698868123,24,0.0010529086601737299,14,0.0006141967184346758,2,8.774238834781083e-05,4,0.00017548477669562167,23,0.0010090374659998246
Louisiana - 2015,Louisiana,2015,25289,22630,0.8948554707580371,2522,0.09972715409861996,123,0.004863774763731266,14,0.0005536003796116889,9895,0.3912768397326901,13159,0.5203448139507295,1034,0.04088734232274902,62,0.0024516588239946223,46,0.0018189726758669777,2,7.908576851595555e-05,22,0.0008699434536755111,14,0.0005536003796116889
Louisiana - 2016,Louisiana,2016,22734,20157,0.8866455529163367,2446,0.10759215272279406,124,0.00545438550189144,7,0.0003079088589777426,7473,0.3287147004486672,13438,0.5910970352775579,260,0.011436614762030438,26,0.0011436614762030438,28,0.0012316354359109703,1,4.398697985396323e-05,118,0.0051904636227676606,8,0.00035189583883170583
Louisiana - 2017,Louisiana,2017,22427,19897,0.8871895483123021,2420,0.10790564944040665,107,0.004771034913274178,3,0.00013376733401703305,8081,0.360324608730548,12769,0.5693583626878316,229,0.010210906496633521,29,0.0012930842288313195,33,0.0014714406741873633,5,0.00022294555669505507,230,0.010255495607972533,8,0.0003567128907120881
Louisiana - 2018,Louisiana,2018,22349,19843,0.8878697033424314,2393,0.10707414201977718,109,0.004877175712559846,4,0.000178978925231554,7628,0.34131281041657346,12615,0.5644547854490134,709,0.031724014497292945,28,0.0012528524766208778,58,0.0025951944158575328,6,0.00026846838784733097,202,0.009038435724193477,2,8.9489462615777e-05
Maine - 2008,Maine,2008,769,665,0.8647594278283485,104,0.1352405721716515,0,0.0,0,0.0,580,0.7542262678803641,50,0.06501950585175553,41,0.053315994798439535,1,0.0013003901170351106,5,0.006501950585175552,0,0.0,0,0.0,0,0.0
Maine - 2009,Maine,2009,804,697,0.8669154228855721,107,0.13308457711442787,0,0.0,0,0.0,535,0.6654228855721394,77,0.09577114427860696,51,0.06343283582089553,3,0.0037313432835820895,5,0.006218905472636816,0,0.0,0,0.0,0,0.0
Maine - 2010,Maine,2010,900,396,0.44,54,0.06,0,0.0,0,0.0,415,0.46111111111111114,20,0.022222222222222223,8,0.008888888888888889,5,0.005555555555555556,1,0.0011111111111111111,0,0.0,0,0.0,0,0.0
Maine - 2011,Maine,2011,892,421,0.47197309417040356,60,0.06726457399103139,0,0.0,0,0.0,450,0.5044843049327354,21,0.023542600896860985,5,0.005605381165919282,2,0.002242152466367713,0,0.0,1,0.0011210762331838565,0,0.0,0,0.0
Maine - 2012,Maine,2012,875,765,0.8742857142857143,110,0.12571428571428572,0,0.0,0,0.0,232,0.2651428571428571,11,0.012571428571428572,5,0.005714285714285714,2,0.002285714285714286,2,0.002285714285714286,0,0.0,0,0.0,0,0.0
Maine - 2013,Maine,2013,886,764,0.8623024830699775,122,0.13769751693002258,0,0.0,0,0.0,759,0.8566591422121896,87,0.0981941309255079,29,0.0327313769751693,6,0.006772009029345372,3,0.003386004514672686,2,0.002257336343115124,0,0.0,0,0.0
Maine - 2014,Maine,2014,894,761,0.8512304250559284,133,0.1487695749440716,0,0.0,0,0.0,798,0.8926174496644296,46,0.05145413870246085,32,0.035794183445190156,4,0.0044742729306487695,3,0.003355704697986577,0,0.0,1,0.0011185682326621924,1,0.0011185682326621924
Maine - 2015,Maine,2015,385,337,0.8753246753246753,48,0.12467532467532468,0,0.0,0,0.0,331,0.8597402597402597,27,0.07012987012987013,8,0.02077922077922078,3,0.007792207792207792,3,0.007792207792207792,0,0.0,3,0.007792207792207792,0,0.0
Maine - 2016,Maine,2016,180,165,0.9166666666666666,15,0.08333333333333333,0,0.0,0,0.0,143,0.7944444444444444,27,0.15,10,0.05555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Maine - 2017,Maine,2017,364,316,0.8681318681318682,48,0.13186813186813187,0,0.0,0,0.0,292,0.8021978021978022,40,0.10989010989010989,22,0.06043956043956044,3,0.008241758241758242,1,0.0027472527472527475,0,0.0,5,0.013736263736263736,0,0.0
Maine - 2018,Maine,2018,359,311,0.8662952646239555,48,0.13370473537604458,0,0.0,0,0.0,315,0.8774373259052924,37,0.10306406685236769,5,0.013927576601671309,1,0.002785515320334262,1,0.002785515320334262,0,0.0,0,0.0,0,0.0
Maryland - 2008,Maryland,2008,10020,8612,0.8594810379241516,1184,0.11816367265469062,207,0.02065868263473054,17,0.0016966067864271457,2553,0.25479041916167666,6814,0.6800399201596806,477,0.04760479041916168,7,0.0006986027944111777,19,0.0018962075848303393,36,0.003592814371257485,0,0.0,27,0.002694610778443114
Maryland - 2009,Maryland,2009,9399,8153,0.8674327056069795,1031,0.10969252048090222,202,0.021491648047664645,13,0.0013831258644536654,2333,0.2482178955208001,6475,0.688903074795191,448,0.047664645175018616,12,0.0012767315671879987,8,0.0008511543781253325,0,0.0,3,0.0003191828917969997,31,0.0032982232152356634
Maryland - 2010,Maryland,2010,7843,6913,0.8814229249011858,762,0.09715670024225424,160,0.02040035700624761,8,0.0010200178503123804,1941,0.24748183093204132,5570,0.7101874282799949,228,0.029070508733902843,7,0.0008925156190233329,1,0.00012750223128904755,9,0.001147520081601428,0,0.0,22,0.002805049088359046
